False phone,Corrected Phone,salt
89695823502,89638824758,56998744
89924488602,89867489858,56998744
89696578602,89639579858,56998744
89166001428,89109002684,56998744
89165701428,89108702684,56998744
89234366215,89177367471,56998744
89915298602,89858299858,56998744
89706377215,89649378471,56998744
89308166215,89251167471,56998744
89686307215,89629308471,56998744
89638190502,89581191758,56998744
89894221428,89837222684,56998744
89926191428,89869192684,56998744
89213882428,89156883684,56998744
89753431428,89696432684,56998744
89233422428,89176423684,56998744
89095722428,89038723684,56998744
89215233502,89158234758,56998744
89866974428,89809975684,56998744
89234351428,89177352684,56998744
89123454428,89066455684,56998744
89214136215,89157137471,56998744
89234354428,89177355684,56998744
89113025428,89056026684,56998744
89213185428,89156186684,56998744
89166262428,89109263684,56998744
89705270502,89648271758,56998744
89638170502,89581171758,56998744
89213840502,89156841758,56998744
89068115428,89011116684,56998744
89253135428,89196136684,56998744
89896180502,89839181758,56998744
89638180502,89581181758,56998744
89916458602,89859459858,56998744
89753337215,89696338471,56998744
89694503502,89637504758,56998744
89093828602,89036829858,56998744
89753265428,89696266684,56998744
89096865428,89039866684,56998744
89916575428,89859576684,56998744
89923984428,89866985684,56998744
89255359795,89198361051,56998744
89704795428,89647796684,56998744
89155863502,89098864758,56998744
89255838602,89198839858,56998744
89256738602,89199739858,56998744
89318197215,89261198471,56998744
89213717215,89156718471,56998744
89213917215,89156918471,56998744
89166029795,89109031051,56998744
89916249795,89859251051,56998744
89348183502,89291184758,56998744
89234864428,89177865684,56998744
89113283502,89056284758,56998744
89213597215,89156598471,56998744
89308173502,89251174758,56998744
89893012875,89836014131,56998744
89226134795,89169136051,56998744
89163245315,89106246571,56998744
89733112875,89676114131,56998744
89224412875,89167414131,56998744
89924688215,89867689471,56998744
89714198215,89657199471,56998744
89318198215,89261199471,56998744
89233189602,89176190858,56998744
89723189602,89666190858,56998744
89686932875,89629934131,56998744
89308177502,89251178758,56998744
89828177502,89771178758,56998744
89235531502,89178532758,56998744
89213206502,89156207758,56998744
89123871502,89066872758,56998744
89755442875,89698444131,56998744
89705282875,89648284131,56998744
89896182875,89839184131,56998744
89318160215,89261161471,56998744
89755842875,89698844131,56998744
89683986502,89626987758,56998744
89225786502,89168787758,56998744
89755792875,89698794131,56998744
89923136502,89866137758,56998744
89735593602,89678594858,56998744
89924093602,89867094858,56998744
89166570215,89109571471,56998744
89865840215,89808841471,56998744
89213015315,89156016571,56998744
89696468215,89639469471,56998744
89236318215,89179319471,56998744
89214875315,89157876571,56998744
89914228215,89857229471,56998744
89913703602,89856704858,56998744
89225365315,89168366571,56998744
89924275315,89867276571,56998744
89318175315,89261176571,56998744
89926238215,89869239471,56998744
89213716502,89156717758,56998744
89753284795,89696286051,56998744
89893638215,89836639471,56998744
89756838215,89699839471,56998744
89418197502,89361198758,56998744
89754717502,89697718758,56998744
89214473602,89157474858,56998744
89308183602,89251184858,56998744
89693312602,89636313858,56998744
89924297502,89867298758,56998744
89125739602,89068740858,56998744
89703678502,89646679758,56998744
89164523915,89107525171,56998744
89924599502,89867600758,56998744
89234734602,89177735858,56998744
89225301875,89168303131,56998744
89235343915,89178345171,56998744
89683666795,89626668051,56998744
89916211875,89859213131,56998744
89703920915,89646922171,56998744
89153356795,89096358051,56998744
89685056795,89628058051,56998744
89913298502,89856299758,56998744
89225190915,89168192171,56998744
89068187602,89011188858,56998744
89224419502,89167420758,56998744
89696619502,89639620758,56998744
89348182602,89291183858,56998744
89164682602,89107683858,56998744
89913831875,89856833131,56998744
89695013915,89638015171,56998744
89753908502,89696909758,56998744
89923086795,89866088051,56998744
89695333915,89638335171,56998744
89756386795,89699388051,56998744
89715392602,89658393858,56998744
89734061875,89677063131,56998744
89914562602,89857563858,56998744
89215536795,89158538051,56998744
89746454602,89689455858,56998744
89256154602,89199155858,56998744
89685002602,89628003858,56998744
89213426795,89156428051,56998744
89124072602,89067073858,56998744
89715515875,89658517131,56998744
89124335875,89067337131,56998744
89348162602,89291163858,56998744
89253881875,89196883131,56998744
89093994602,89036995858,56998744
89223303915,89166305171,56998744
89923118502,89866119758,56998744
89224565875,89167567131,56998744
89154794602,89097795858,56998744
89234094602,89177095858,56998744
89735865875,89678867131,56998744
89068181875,89011183131,56998744
89895676795,89838678051,56998744
89744063915,89687065171,56998744
89223704602,89166705858,56998744
89705048502,89648049758,56998744
89156239502,89099240758,56998744
89155997602,89098998858,56998744
89155109502,89098110758,56998744
89235329502,89178330758,56998744
89914357602,89857358858,56998744
89684778428,89627779684,56998744
89753712795,89696714051,56998744
89225500315,89168501571,56998744
89216723875,89159725131,56998744
89216845915,89159847171,56998744
89164101602,89107102858,56998744
89926111602,89869112858,56998744
89156089315,89099090571,56998744
89693143875,89636145131,56998744
89684466875,89627468131,56998744
89113430315,89056431571,56998744
89724010315,89667011571,56998744
89165510315,89108511571,56998744
89226321602,89169322858,56998744
89924330315,89867331571,56998744
89683750315,89626751571,56998744
89154231602,89097232858,56998744
89216452795,89159454051,56998744
89753971602,89696972858,56998744
89896422795,89839424051,56998744
89254906875,89197908131,56998744
89068182795,89011184051,56998744
89165742795,89108744051,56998744
89318160315,89261161571,56998744
89696591602,89639592858,56998744
89704674875,89647676131,56998744
89096224875,89039226131,56998744
89224686875,89167688131,56998744
89694314875,89637316131,56998744
89225841602,89168842858,56998744
89125125915,89068127171,56998744
89096240315,89039241571,56998744
89865754875,89808756131,56998744
89734362795,89677364051,56998744
89215485915,89158487171,56998744
89863370315,89806371571,56998744
89223040315,89166041571,56998744
89155093875,89098095131,56998744
89723170315,89666171571,56998744
89125940315,89068941571,56998744
89254015915,89197017171,56998744
89866880315,89809881571,56998744
89154972795,89097974051,56998744
89638115915,89581117171,56998744
89156635915,89099637171,56998744
89736003875,89679005131,56998744
89233981602,89176982858,56998744
89923503875,89866505131,56998744
89706094875,89649096131,56998744
89693995915,89636997171,56998744
89638195915,89581197171,56998744
89703084875,89646086131,56998744
89744084875,89687086131,56998744
89694684875,89637686131,56998744
89916163875,89859165131,56998744
89686129315,89629130571,56998744
89706209315,89649210571,56998744
89255609315,89198610571,56998744
89733809315,89676810571,56998744
89096183875,89039185131,56998744
89735623795,89678625051,56998744
89686955795,89629957051,56998744
89694645795,89637647051,56998744
89703889428,89646890684,56998744
89913011795,89856013051,56998744
89694720428,89637721684,56998744
89253366428,89196367684,56998744
89746920428,89689921684,56998744
89893866428,89836867684,56998744
89318110428,89261111684,56998744
89926707315,89869708571,56998744
89756110428,89699111684,56998744
89926621795,89869623051,56998744
89925967315,89868968571,56998744
89163830428,89106831684,56998744
89913290428,89856291684,56998744
89914419428,89857420684,56998744
89896406428,89839407684,56998744
89165360428,89108361684,56998744
89236360428,89179361684,56998744
89893382915,89836384171,56998744
89226533795,89169535051,56998744
89256451795,89199453051,56998744
89923324915,89866326171,56998744
89225151795,89168153051,56998744
89255033795,89198035051,56998744
89865841795,89808843051,56998744
89638193795,89581195051,56998744
89216125795,89159127051,56998744
89734870428,89677871684,56998744
89913262915,89856264171,56998744
89225170428,89168171684,56998744
89256736428,89199737684,56998744
89223393795,89166395051,56998744
89115002915,89058004171,56998744
89638115795,89581117051,56998744
89254253795,89197255051,56998744
89224053795,89167055051,56998744
89926365795,89869367051,56998744
89348175795,89291177051,56998744
89714627315,89657628571,56998744
89735827315,89678828571,56998744
89714059428,89657060684,56998744
89926859428,89869860684,56998744
89215129428,89158130684,56998744
89896783795,89839785051,56998744
89226249428,89169250684,56998744
89234409428,89177410684,56998744
89828117315,89771118571,56998744
89226464915,89169466171,56998744
89916988985,89859990241,56998744
89923145615,89866146871,56998744
89113945615,89056946871,56998744
89706399985,89649401241,56998744
89864956985,89807958241,56998744
89234598985,89177600241,56998744
89116398985,89059400241,56998744
89683190085,89626191341,56998744
89214207802,89157209058,56998744
89925407802,89868409058,56998744
89093644528,89036645784,56998744
89094760085,89037761341,56998744
89255752328,89198753584,56998744
89703752328,89646753584,56998744
89348171228,89291172484,56998744
89068171228,89011172484,56998744
89224233415,89167234671,56998744
89715324528,89658325784,56998744
89123586985,89066588241,56998744
89753314528,89696315784,56998744
89253193415,89196194671,56998744
89418193415,89361194671,56998744
89693214528,89636215784,56998744
89913970085,89856971341,56998744
89125714528,89068715784,56998744
89828170085,89771171341,56998744
89865602328,89808603584,56998744
89165626985,89108628241,56998744
89754347802,89697349058,56998744
89913272328,89856273584,56998744
89223272328,89166273584,56998744
89756128985,89699130241,56998744
89114875615,89057876871,56998744
89926165615,89869166871,56998744
89923116985,89866118241,56998744
89863348985,89806350241,56998744
89923883415,89866884671,56998744
89925197802,89868199058,56998744
89916973415,89859974671,56998744
89165029985,89108031241,56998744
89215609985,89158611241,56998744
89214797802,89157799058,56998744
89113383415,89056384671,56998744
89924069802,89867071058,56998744
89924669802,89867671058,56998744
89156145085,89099146341,56998744
89736545085,89679546341,56998744
89736099802,89679101058,56998744
89724599802,89667601058,56998744
89913299802,89856301058,56998744
89154677702,89097678958,56998744
89734120115,89677121371,56998744
89744320115,89687321371,56998744
89695089802,89638091058,56998744
89226856615,89169857871,56998744
89755021085,89698022341,56998744
89894307702,89837308958,56998744
89214690115,89157691371,56998744
89234479802,89177481058,56998744
89113252115,89056253371,56998744
89235152115,89178153371,56998744
89915460115,89858461371,56998744
89125433228,89068434484,56998744
89256308802,89199310058,56998744
89716124115,89659125371,56998744
89696005085,89639006341,56998744
89894893228,89837894484,56998744
89686562115,89629563371,56998744
89706414115,89649415371,56998744
89068115085,89011116341,56998744
89865135085,89808136341,56998744
89926935085,89869936341,56998744
89864537702,89807538958,56998744
89213337702,89156338958,56998744
89113281085,89056282341,56998744
89126746615,89069747871,56998744
89865965085,89808966341,56998744
89235837702,89178838958,56998744
89916676615,89859677871,56998744
89696576615,89639577871,56998744
89166239802,89109241058,56998744
89755457702,89698458958,56998744
89703697702,89646698958,56998744
89233539802,89176541058,56998744
89864964115,89807965371,56998744
89745497702,89688498958,56998744
89156878702,89099879958,56998744
89234232085,89177233341,56998744
89746001115,89689002371,56998744
89114011115,89057012371,56998744
89913143085,89856144341,56998744
89743732085,89686733341,56998744
89154832085,89097833341,56998744
89118110702,89061111958,56998744
89638110702,89581111958,56998744
89705244328,89648245584,56998744
89223787115,89166788371,56998744
89116587115,89059588371,56998744
89214771115,89157772371,56998744
89114971115,89057972371,56998744
89215106085,89158107341,56998744
89914252085,89857253341,56998744
89124352085,89067353341,56998744
89216742085,89159743341,56998744
89213031115,89156032371,56998744
89125271115,89068272371,56998744
89713942085,89656943341,56998744
89683433085,89626434341,56998744
89914513085,89857514341,56998744
89253833085,89196834341,56998744
89308174328,89251175584,56998744
89754714328,89697715584,56998744
89223114328,89166115584,56998744
89734225528,89677226784,56998744
89914470702,89857471958,56998744
89685085528,89628086784,56998744
89225285528,89168286784,56998744
89113385528,89056386784,56998744
89114293085,89057294341,56998744
89923080702,89866081958,56998744
89125180702,89068181958,56998744
89686796085,89629797341,56998744
89255653085,89198654341,56998744
89706468702,89649469958,56998744
89114580702,89057581958,56998744
89714853085,89657854341,56998744
89915096085,89858097341,56998744
89916194328,89859195584,56998744
89213428702,89156429958,56998744
89696137115,89639138371,56998744
89735803085,89678804341,56998744
89163494328,89106495584,56998744
89925676085,89868677341,56998744
89095616085,89038617341,56998744
89734148702,89677149958,56998744
89703638702,89646639958,56998744
89733197115,89676198371,56998744
89714783085,89657784341,56998744
89095864328,89038865584,56998744
89348183085,89291184341,56998744
89924678085,89867679341,56998744
89236199115,89179200371,56998744
89895423115,89838424371,56998744
89925899115,89868900371,56998744
89214369115,89157370371,56998744
89866288085,89809289341,56998744
89068169115,89011170371,56998744
89254745228,89197746484,56998744
89318178085,89261179341,56998744
89893011985,89836013241,56998744
89705734228,89648735484,56998744
89124311985,89067313241,56998744
89348198085,89291199341,56998744
89685956115,89628957371,56998744
89896832228,89839833484,56998744
89744277085,89687278341,56998744
89638177085,89581178341,56998744
89915007085,89858008341,56998744
89686043115,89629044371,56998744
89308110615,89251111871,56998744
89684979115,89627980371,56998744
89745621985,89688623241,56998744
89224687085,89167688341,56998744
89705622228,89648623484,56998744
89714791985,89657793241,56998744
89225471985,89168473241,56998744
89828182228,89771183484,56998744
89734382228,89677383484,56998744
89253482228,89196483484,56998744
89744124228,89687125484,56998744
89226792228,89169793484,56998744
89925461985,89868463241,56998744
89163941985,89106943241,56998744
89716214228,89659215484,56998744
89233785228,89176786484,56998744
89714285228,89657286484,56998744
89925185228,89868186484,56998744
89166740615,89109741871,56998744
89234385228,89177386484,56998744
89235854228,89178855484,56998744
89828170615,89771171871,56998744
89153702228,89096703484,56998744
89233802228,89176803484,56998744
89638115228,89581116484,56998744
89223547085,89166548341,56998744
89214968085,89157969341,56998744
89914953115,89857954371,56998744
89233694228,89176695484,56998744
89235181985,89178183241,56998744
89318194228,89261195484,56998744
89925981985,89868983241,56998744
89234438085,89177439341,56998744
89735195228,89678196484,56998744
89733595228,89676596484,56998744
89894648085,89837649341,56998744
89925673115,89868674371,56998744
89156229115,89099230371,56998744
89164139115,89107140371,56998744
89163639115,89106640371,56998744
89254839115,89197840371,56998744
89735000802,89678002058,56998744
89914345115,89857346371,56998744
89924700802,89867702058,56998744
89913145115,89856146371,56998744
89215369228,89158370484,56998744
89255020802,89198022058,56998744
89914243328,89857244584,56998744
89913056328,89856057584,56998744
89254156328,89197157584,56998744
89165887985,89108889241,56998744
89236430802,89179432058,56998744
89924530802,89867532058,56998744
89914979228,89857980484,56998744
89214607985,89157609241,56998744
89723907985,89666909241,56998744
89164790802,89107792058,56998744
89318191328,89261192584,56998744
89256719228,89199720484,56998744
89735422528,89678423784,56998744
89123024085,89066025341,56998744
89723908115,89666909371,56998744
89714251328,89657252584,56998744
89214286328,89157287584,56998744
89913033328,89856034584,56998744
89216641328,89159642584,56998744
89894841328,89837842584,56998744
89924770802,89867772058,56998744
89154662528,89097663784,56998744
89163405115,89106406371,56998744
89828162528,89771163784,56998744
89308170802,89251172058,56998744
89068115115,89011116371,56998744
89828115115,89771116371,56998744
89123553328,89066554584,56998744
89926665115,89869666371,56998744
89915603328,89858604584,56998744
89165803328,89108804584,56998744
89216946328,89159947584,56998744
89256316328,89199317584,56998744
89154463328,89097464584,56998744
89318176328,89261177584,56998744
89215773328,89158774584,56998744
89224964085,89167965341,56998744
89155957985,89098959241,56998744
89706683328,89649684584,56998744
89924712415,89867713671,56998744
89093355415,89036356671,56998744
89236399702,89179400958,56998744
89253998615,89196999871,56998744
89755356228,89698357484,56998744
89216620528,89159621784,56998744
89113743528,89056744784,56998744
89926310528,89869311784,56998744
89923577228,89866578484,56998744
89255921415,89198922671,56998744
89214467228,89157468484,56998744
89124767228,89067768484,56998744
89223930528,89166931784,56998744
89235771415,89178772671,56998744
89124991415,89067992671,56998744
89693322415,89636323671,56998744
89915106228,89858107484,56998744
89695982415,89638983671,56998744
89755322415,89698323671,56998744
89714331415,89657332671,56998744
89715952415,89658953671,56998744
89165308615,89108309871,56998744
89235213528,89178214784,56998744
89743874415,89686875671,56998744
89233808615,89176809871,56998744
89215461415,89158462671,56998744
89223092415,89166093671,56998744
89418174415,89361175671,56998744
89913662415,89856663671,56998744
89895625415,89838626671,56998744
89164954415,89107955671,56998744
89233162415,89176163671,56998744
89214672415,89157673671,56998744
89235980528,89178981784,56998744
89915026228,89858027484,56998744
89724496228,89667497484,56998744
89216194415,89159195671,56998744
89164881415,89107882671,56998744
89755428615,89698429871,56998744
89735075415,89678076671,56998744
89735518615,89678519871,56998744
89926246228,89869247484,56998744
89723965415,89666966671,56998744
89736146228,89679147484,56998744
89216004415,89159005671,56998744
89828195415,89771196671,56998744
89213504415,89156505671,56998744
89215248615,89158249871,56998744
89233176228,89176177484,56998744
89214249702,89157250958,56998744
89233057228,89176058484,56998744
89894749702,89837750958,56998744
89684839702,89627840958,56998744
89164899615,89107900871,56998744
89686155328,89629156584,56998744
89155688228,89098689484,56998744
89256198228,89199199484,56998744
89234189615,89177190871,56998744
89923779615,89866780871,56998744
89318190228,89261191484,56998744
89215444702,89158445958,56998744
89224867528,89167868784,56998744
89154044702,89097045958,56998744
89926930228,89869931484,56998744
89214191528,89157192784,56998744
89255060228,89198061484,56998744
89863791528,89806792784,56998744
89123052802,89066054058,56998744
89893242802,89836244058,56998744
89123042802,89066044058,56998744
89093651528,89036652784,56998744
89234941528,89177942784,56998744
89926105328,89869106584,56998744
89744285328,89687286584,56998744
89705270228,89648271484,56998744
89095793615,89038794871,56998744
89706053615,89649054871,56998744
89914875328,89857876584,56998744
89638195328,89581196584,56998744
89213116528,89156117784,56998744
89126795328,89069796584,56998744
89236259615,89179260871,56998744
89828159615,89771160871,56998744
89735038228,89678039484,56998744
89068163615,89011164871,56998744
89226973615,89169974871,56998744
89725349615,89668350871,56998744
89914973615,89857974871,56998744
89068117528,89011118784,56998744
89163257528,89106258784,56998744
89115729615,89058730871,56998744
89124929615,89067930871,56998744
89684939615,89627940871,56998744
89914097528,89857098784,56998744
89925264702,89868265958,56998744
89754078528,89697079784,56998744
89225112615,89168113871,56998744
89726545802,89669547058,56998744
89163488528,89106489784,56998744
89225998528,89168999784,56998744
89756698528,89699699784,56998744
89828177615,89771178871,56998744
89924430985,89867432241,56998744
89124450985,89067452241,56998744
89926510985,89869512241,56998744
89684810985,89627812241,56998744
89095807615,89038808871,56998744
89694930985,89637932241,56998744
89714006702,89657007958,56998744
89915619528,89858620784,56998744
89925442615,89868443871,56998744
89723822615,89666823871,56998744
89914271802,89857273058,56998744
89234842615,89177843871,56998744
89155892615,89098893871,56998744
89234108528,89177109784,56998744
89703813985,89646815241,56998744
89714113985,89657115241,56998744
89213033985,89156035241,56998744
89705292615,89648293871,56998744
89125225802,89068227058,56998744
89236325802,89179327058,56998744
89256354615,89199355871,56998744
89223696702,89166697958,56998744
89224215802,89167217058,56998744
89715447615,89658448871,56998744
89126026702,89069027958,56998744
89153280985,89096282241,56998744
89916768528,89859769784,56998744
89156903985,89099905241,56998744
89234158528,89177159784,56998744
89916184615,89859185871,56998744
89743448528,89686449784,56998744
89915883985,89858885241,56998744
89234673985,89177675241,56998744
89164709528,89107710784,56998744
89915964615,89858965871,56998744
89746357615,89689358871,56998744
89165297615,89108298871,56998744
89233800328,89176801584,56998744
89926923802,89869925058,56998744
89725369328,89668370584,56998744
89896034802,89839036058,56998744
89223488415,89166489671,56998744
89155677415,89098678671,56998744
89704556802,89647558058,56998744
89924089328,89867090584,56998744
89756589328,89699590584,56998744
89925966802,89868968058,56998744
89308190328,89251191584,56998744
89638110328,89581111584,56998744
89685087415,89628088671,56998744
89746579328,89689580584,56998744
89894231615,89837232871,56998744
89895791615,89838792871,56998744
89916652702,89859653958,56998744
89223091615,89166092871,56998744
89165831615,89108832871,56998744
89715760328,89658761584,56998744
89116433802,89059435058,56998744
89123986802,89066988058,56998744
89926241615,89869242871,56998744
89865051615,89808052871,56998744
89926392702,89869393958,56998744
89214785985,89157787241,56998744
89893536802,89836538058,56998744
89116325985,89059327241,56998744
89165453802,89108455058,56998744
89715696802,89658698058,56998744
89745615985,89688617241,56998744
89915802702,89858803958,56998744
89348180328,89291181584,56998744
89114596802,89057598058,56998744
89226881615,89169882871,56998744
89755065985,89698067241,56998744
89255418415,89198419671,56998744
89914081615,89857082871,56998744
89723746802,89666748058,56998744
89155275985,89098277241,56998744
89154394802,89097396058,56998744
89726394802,89669396058,56998744
89234195985,89177197241,56998744
89914616802,89857618058,56998744
89914748415,89857749671,56998744
89166476802,89109478058,56998744
89225959328,89168960584,56998744
89164095985,89107097241,56998744
89914495985,89857497241,56998744
89418197415,89361198671,56998744
89686183802,89629185058,56998744
89166483802,89109485058,56998744
89255739328,89198740584,56998744
89923164802,89866166058,56998744
89863612985,89806614241,56998744
89214023702,89157024958,56998744
89255288328,89198289584,56998744
89234532985,89177534241,56998744
89714901702,89657902958,56998744
89233601702,89176602958,56998744
89693920415,89636921671,56998744
89214156415,89157157671,56998744
89233043702,89176044958,56998744
89318177328,89261178584,56998744
89256732985,89199734241,56998744
89733067328,89676068584,56998744
89236890415,89179891671,56998744
89888110415,89831111671,56998744
89418110415,89361111671,56998744
89153921702,89096922958,56998744
89693730415,89636731671,56998744
89866122985,89809124241,56998744
89916071702,89859072958,56998744
89116782985,89059784241,56998744
89744242985,89687244241,56998744
89153706415,89096707671,56998744
89736752985,89679754241,56998744
89704308328,89647309584,56998744
89916241702,89859242958,56998744
89754808328,89697809584,56998744
89716441702,89659442958,56998744
89925141702,89868142958,56998744
89914724985,89857726241,56998744
89684351702,89627352958,56998744
89154351702,89097352958,56998744
89318174985,89261176241,56998744
89926536415,89869537671,56998744
89925305702,89868306958,56998744
89166214985,89109216241,56998744
89924336415,89867337671,56998744
89223736415,89166737671,56998744
89226570415,89169571671,56998744
89253640415,89196641671,56998744
89714026415,89657027671,56998744
89234926415,89177927671,56998744
89733980415,89676981671,56998744
89703372985,89646374241,56998744
89233072985,89176074241,56998744
89235172985,89178174241,56998744
89256128328,89199129584,56998744
89726346415,89669347671,56998744
89093916415,89036917671,56998744
89756948328,89699949584,56998744
89216848328,89159849584,56998744
89226039415,89169040671,56998744
89308164985,89251166241,56998744
89164173702,89107174958,56998744
89865988928,89808990184,56998744
89225000065,89168001321,56998744
89914800065,89857801321,56998744
89318178928,89261180184,56998744
89686311254,89629312510,56998744
89924898928,89867900184,56998744
89236801254,89179802510,56998744
89914811254,89857812510,56998744
89724556928,89667558184,56998744
89214398928,89157400184,56998744
89896643447,89839644703,56998744
89926790065,89869791321,56998744
89715030065,89658031321,56998744
89318167865,89261169121,56998744
89923991254,89866992510,56998744
89924142336,89867143592,56998744
89215142336,89158143592,56998744
89733208928,89676210184,56998744
89153086928,89096088184,56998744
89164924515,89107925771,56998744
89893474515,89836475771,56998744
89734392336,89677393592,56998744
89254505675,89197506931,56998744
89706196928,89649198184,56998744
89733953447,89676954703,56998744
89753496928,89696498184,56998744
89166003447,89109004703,56998744
89225428928,89168430184,56998744
89253127865,89196129121,56998744
89308195675,89251196931,56998744
89916159928,89859161184,56998744
89224429928,89167431184,56998744
89725564515,89668565771,56998744
89163429928,89106431184,56998744
89703429928,89646431184,56998744
89235073447,89178074703,56998744
89233229928,89176231184,56998744
89684809928,89627811184,56998744
89236749928,89179751184,56998744
89094039928,89037041184,56998744
89215200136,89158201392,56998744
89153434136,89096435392,56998744
89924512136,89867513392,56998744
89706755065,89649756321,56998744
89236099865,89179101121,56998744
89163001065,89106002321,56998744
89226566675,89169567931,56998744
89926332136,89869333392,56998744
89923132136,89866133392,56998744
89735501065,89678502321,56998744
89165443254,89108444510,56998744
89723620136,89666621392,56998744
89638189865,89581191121,56998744
89638166675,89581167931,56998744
89705398865,89648400121,56998744
89156230136,89099231392,56998744
89235890136,89178891392,56998744
89693550136,89636551392,56998744
89164367715,89107368971,56998744
89156030136,89099031392,56998744
89863687715,89806688971,56998744
89914379865,89857381121,56998744
89756306675,89699307931,56998744
89713660136,89656661392,56998744
89745606675,89688607931,56998744
89256422136,89199423392,56998744
89754242136,89697243392,56998744
89926506675,89869507931,56998744
89684142136,89627143392,56998744
89716142136,89659143392,56998744
89924313254,89867314510,56998744
89894613254,89837614510,56998744
89214241065,89157242321,56998744
89864741065,89807742321,56998744
89723686675,89666687931,56998744
89725486675,89668487931,56998744
89214292136,89157293392,56998744
89233841065,89176842321,56998744
89695933254,89638934510,56998744
89745733254,89688734510,56998744
89254670136,89197671392,56998744
89915625065,89858626321,56998744
89755725065,89698726321,56998744
89348170136,89291171392,56998744
89828180136,89771181392,56998744
89256380136,89199381392,56998744
89234653254,89177654510,56998744
89743437715,89686438971,56998744
89234694136,89177695392,56998744
89254458865,89197460121,56998744
89755103254,89698104510,56998744
89124265065,89067266321,56998744
89735394136,89678395392,56998744
89683416675,89626417931,56998744
89166538865,89109540121,56998744
89863538865,89806540121,56998744
89684284136,89627285392,56998744
89256659865,89199661121,56998744
89068159865,89011161121,56998744
89694263254,89637264510,56998744
89755684136,89698685392,56998744
89923595065,89866596321,56998744
89745938865,89688940121,56998744
89638163254,89581164510,56998744
89233009865,89176011121,56998744
89926217715,89869218971,56998744
89163117715,89106118971,56998744
89235909865,89178911121,56998744
89215629865,89158631121,56998744
89308164136,89251165392,56998744
89253669065,89196670321,56998744
89915669065,89858670321,56998744
89755212065,89698213321,56998744
89153412065,89096413321,56998744
89163245515,89106246771,56998744
89915369065,89858370321,56998744
89214634336,89157635592,56998744
89233578715,89176579971,56998744
89254578715,89197579971,56998744
89308178715,89251179971,56998744
89254201136,89197202392,56998744
89726343065,89669344321,56998744
89068190715,89011191971,56998744
89156444336,89099445592,56998744
89703122065,89646123321,56998744
89164719065,89107720321,56998744
89153519065,89096520321,56998744
89255519065,89198520321,56998744
89233742065,89176743321,56998744
89068182065,89011183321,56998744
89638160715,89581161971,56998744
89235760715,89178761971,56998744
89165692065,89108693321,56998744
89236961136,89179962392,56998744
89418161136,89361162392,56998744
89235525515,89178526771,56998744
89216205515,89159206771,56998744
89715405515,89658406771,56998744
89715025515,89658026771,56998744
89256740715,89199741971,56998744
89116793065,89059794321,56998744
89234854336,89177855592,56998744
89713196065,89656197321,56998744
89716415515,89659416771,56998744
89418180715,89361181971,56998744
89684947136,89627948392,56998744
89696318715,89639319971,56998744
89915918715,89858919971,56998744
89224918715,89167919971,56998744
89683958715,89626959971,56998744
89236527136,89179528392,56998744
89864646065,89807647321,56998744
89706716065,89649717321,56998744
89114784336,89057785592,56998744
89695704336,89638705592,56998744
89223916065,89166917321,56998744
89255259065,89198260321,56998744
89223959065,89166960321,56998744
89166517136,89109518392,56998744
89864783065,89807784321,56998744
89214273065,89157274321,56998744
89166757136,89109758392,56998744
89753597136,89696598392,56998744
89684300675,89627301931,56998744
89705023136,89648024392,56998744
89916077065,89859078321,56998744
89255977065,89198978321,56998744
89216420675,89159421931,56998744
89924511928,89867513184,56998744
89684143136,89627144392,56998744
89693801928,89636803184,56998744
89164056136,89107057392,56998744
89254043136,89197044392,56998744
89093010675,89036011931,56998744
89715667065,89658668321,56998744
89725207065,89668208321,56998744
89733321928,89676323184,56998744
89213350675,89156351931,56998744
89913867065,89856868321,56998744
89924967065,89867968321,56998744
89218110675,89161111931,56998744
89235750675,89178751931,56998744
89226019136,89169020392,56998744
89695022254,89638023510,56998744
89726382254,89669383510,56998744
89125313136,89068314392,56998744
89716986136,89659987392,56998744
89114986136,89057987392,56998744
89226351928,89169353184,56998744
89735751928,89678753184,56998744
89225761928,89168763184,56998744
89093933136,89036934392,56998744
89924641928,89867643184,56998744
89923941928,89866943184,56998744
89235805254,89178806510,56998744
89694725254,89637726510,56998744
89703154254,89646155510,56998744
89726385254,89669386510,56998744
89726485254,89669486510,56998744
89163715254,89106716510,56998744
89236081928,89179083184,56998744
89113995254,89056996510,56998744
89685876136,89628877392,56998744
89348195254,89291196510,56998744
89753404254,89696405510,56998744
89308184254,89251185510,56998744
89744263136,89687264392,56998744
89213584254,89156585510,56998744
89924017065,89867018321,56998744
89308197065,89251198321,56998744
89116649136,89059650392,56998744
89926188136,89869189392,56998744
89154623336,89097624592,56998744
89913045136,89856046392,56998744
89925588136,89868589392,56998744
89068169254,89011170510,56998744
89913198136,89856199392,56998744
89254143336,89197144592,56998744
89153377928,89096379184,56998744
89896207928,89839209184,56998744
89864690865,89807692121,56998744
89706821336,89649822592,56998744
89715930865,89658932121,56998744
89866030865,89809032121,56998744
89116882515,89059883771,56998744
89163806336,89106807592,56998744
89923192515,89866193771,56998744
89865013336,89808014592,56998744
89254908136,89197909392,56998744
89226408136,89169409392,56998744
89744061336,89687062592,56998744
89096033336,89039034592,56998744
89716951336,89659952592,56998744
89235051336,89178052592,56998744
89123541336,89066542592,56998744
89914025136,89857026392,56998744
89716605136,89659606392,56998744
